stage_source,experiment_type,case_id,repetition_id,status,failure_category,failure_message,declared_sweep_variable,declared_sweep_value,worker_wall_s,T_SSE_s,peak_rss_bytes,J_A,J_D,selected_defender_action_id,selected_attacker_candidate_id,trajectory_sha256,independent_replay_passed
14.4,stage14_4_local_sse_heading,local-sse-heading-12p0deg-5fcb5b53feb9,local-sse-heading-12p0deg-5fcb5b53feb9-r000,completed,,,heading_spacing_deg,12.0,12.726683499990031,12.254208300000755,116588544,0.9700079872321095,0.7904758555250633,2,26,61c1cc4b9550eb235f80787c6f672896b7662e293c1f1fd47890bd9a1cba3414,True
14.4,stage14_4_local_sse_heading,local-sse-heading-12p0deg-5fcb5b53feb9,local-sse-heading-12p0deg-5fcb5b53feb9-r001,completed,,,heading_spacing_deg,12.0,12.948241999998572,12.508338399988133,115515392,0.9700079872321095,0.7904758555250633,2,26,61c1cc4b9550eb235f80787c6f672896b7662e293c1f1fd47890bd9a1cba3414,True
14.4,stage14_4_local_sse_heading,local-sse-heading-12p0deg-5fcb5b53feb9,local-sse-heading-12p0deg-5fcb5b53feb9-r002,completed,,,heading_spacing_deg,12.0,12.408533199995873,11.961228200001642,116457472,0.9700079872321095,0.7904758555250633,2,26,61c1cc4b9550eb235f80787c6f672896b7662e293c1f1fd47890bd9a1cba3414,True
14.4,stage14_2c_local_sse_heading,local-sse-heading-15deg-fd857640a579,local-sse-heading-15deg-fd857640a579-r000,completed,,,heading_spacing_deg,15.0,4.96575970000049,4.556901700001617,99823616,0.9697241814714522,0.7912859636040508,2,26,217ac0652b5c73ff43a31c54f47dfbdec37f4a088f82acf90f7f69a3dc52c609,True
14.4,stage14_2c_local_sse_heading,local-sse-heading-15deg-fd857640a579,local-sse-heading-15deg-fd857640a579-r001,completed,,,heading_spacing_deg,15.0,5.002328000000489,4.5650158999997075,99405824,0.9697241814714522,0.7912859636040508,2,26,217ac0652b5c73ff43a31c54f47dfbdec37f4a088f82acf90f7f69a3dc52c609,True
14.4,stage14_2c_local_sse_heading,local-sse-heading-15deg-fd857640a579,local-sse-heading-15deg-fd857640a579-r002,completed,,,heading_spacing_deg,15.0,5.031073299998752,4.574278199999753,99729408,0.9697241814714522,0.7912859636040508,2,26,217ac0652b5c73ff43a31c54f47dfbdec37f4a088f82acf90f7f69a3dc52c609,True
14.4,stage14_4_local_sse_heading,local-sse-heading-18p0deg-e574308813f0,local-sse-heading-18p0deg-e574308813f0-r000,completed,,,heading_spacing_deg,18.0,5.259208600007696,4.7902224999998,92450816,0.980141906039847,0.7908454506030936,2,26,025865a467a86eab0aa3d7f26057d8da0717b171561502575e695425934fcfd8,True
14.4,stage14_4_local_sse_heading,local-sse-heading-18p0deg-e574308813f0,local-sse-heading-18p0deg-e574308813f0-r001,completed,,,heading_spacing_deg,18.0,5.270619200004148,4.805134800000815,90886144,0.980141906039847,0.7908454506030936,2,26,025865a467a86eab0aa3d7f26057d8da0717b171561502575e695425934fcfd8,True
14.4,stage14_4_local_sse_heading,local-sse-heading-18p0deg-e574308813f0,local-sse-heading-18p0deg-e574308813f0-r002,completed,,,heading_spacing_deg,18.0,5.503968399993028,5.066777899992303,92434432,0.980141906039847,0.7908454506030936,2,26,025865a467a86eab0aa3d7f26057d8da0717b171561502575e695425934fcfd8,True
14.4,stage14_4_local_sse_heading,local-sse-heading-1p0deg-71152a3d3458,local-sse-heading-1p0deg-71152a3d3458-r000,completed,,,heading_spacing_deg,1.0,527.0002230999962,515.0767253999948,814977024,0.8399127172681883,0.698982178926319,2,26,a4cba8987fa594973bb5e1b41584aa87846594c6c78e654586a3774284a13c4b,True
14.4,stage14_4_local_sse_heading,local-sse-heading-1p0deg-71152a3d3458,local-sse-heading-1p0deg-71152a3d3458-r001,completed,,,heading_spacing_deg,1.0,523.830295000007,512.2859955000022,815886336,0.8399127172681883,0.698982178926319,2,26,a4cba8987fa594973bb5e1b41584aa87846594c6c78e654586a3774284a13c4b,True
14.4,stage14_4_local_sse_heading,local-sse-heading-1p0deg-71152a3d3458,local-sse-heading-1p0deg-71152a3d3458-r002,completed,,,heading_spacing_deg,1.0,535.7127596999926,522.804607099999,813101056,0.8399127172681883,0.698982178926319,2,26,a4cba8987fa594973bb5e1b41584aa87846594c6c78e654586a3774284a13c4b,True
14.4,stage14_4_local_sse_heading,local-sse-heading-1p5deg-257f9456cc2d,local-sse-heading-1p5deg-257f9456cc2d-r000,completed,,,heading_spacing_deg,1.5,441.2732668999961,438.59367430000566,569462784,0.9035332705093083,0.7372534892639833,2,26,a36c7405921d9dd86c6d8e27c05288357f5173ce2487f7cb540e05f757c8e41e,True
14.4,stage14_4_local_sse_heading,local-sse-heading-1p5deg-257f9456cc2d,local-sse-heading-1p5deg-257f9456cc2d-r001,completed,,,heading_spacing_deg,1.5,439.32378659999813,436.68511090001266,569450496,0.9035332705093083,0.7372534892639833,2,26,a36c7405921d9dd86c6d8e27c05288357f5173ce2487f7cb540e05f757c8e41e,True
14.4,stage14_4_local_sse_heading,local-sse-heading-1p5deg-257f9456cc2d,local-sse-heading-1p5deg-257f9456cc2d-r002,completed,,,heading_spacing_deg,1.5,443.43365570000606,440.73385819999385,568922112,0.9035332705093083,0.7372534892639833,2,26,a36c7405921d9dd86c6d8e27c05288357f5173ce2487f7cb540e05f757c8e41e,True
14.4,stage14_4_local_sse_heading,local-sse-heading-20p0deg-6ec8ec3d9f7d,local-sse-heading-20p0deg-6ec8ec3d9f7d-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,20.0,1.6964792999933707,,62214144,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-20p0deg-6ec8ec3d9f7d,local-sse-heading-20p0deg-6ec8ec3d9f7d-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,20.0,1.6440004000032786,,63705088,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-20p0deg-6ec8ec3d9f7d,local-sse-heading-20p0deg-6ec8ec3d9f7d-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,20.0,1.6090242000063881,,83320832,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-22p5deg-d71ceaad370c,local-sse-heading-22p5deg-d71ceaad370c-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,22.5,1.5395455999969272,,78553088,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-22p5deg-d71ceaad370c,local-sse-heading-22p5deg-d71ceaad370c-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,22.5,1.5836306999990484,,65515520,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-22p5deg-d71ceaad370c,local-sse-heading-22p5deg-d71ceaad370c-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,22.5,1.5832871000020532,,64741376,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-2p0deg-3d9eace3934e,local-sse-heading-2p0deg-3d9eace3934e-r000,completed,,,heading_spacing_deg,2.0,333.7638417999988,332.5815192000009,441880576,0.9139840182765075,0.7664587790729686,2,26,136edb341bcc735a16e9d2f71e8efa6ad5b5f06a54c9afad233a8bd73f44ae09,True
14.4,stage14_4_local_sse_heading,local-sse-heading-2p0deg-3d9eace3934e,local-sse-heading-2p0deg-3d9eace3934e-r001,completed,,,heading_spacing_deg,2.0,333.5664453000063,332.38111090000893,440537088,0.9139840182765075,0.7664587790729686,2,26,136edb341bcc735a16e9d2f71e8efa6ad5b5f06a54c9afad233a8bd73f44ae09,True
14.4,stage14_4_local_sse_heading,local-sse-heading-2p0deg-3d9eace3934e,local-sse-heading-2p0deg-3d9eace3934e-r002,completed,,,heading_spacing_deg,2.0,333.848845600005,332.6685209999996,441741312,0.9139840182765075,0.7664587790729686,2,26,136edb341bcc735a16e9d2f71e8efa6ad5b5f06a54c9afad233a8bd73f44ae09,True
14.4,stage14_4_local_sse_heading,local-sse-heading-2p5deg-ae4958094df0,local-sse-heading-2p5deg-ae4958094df0-r000,completed,,,heading_spacing_deg,2.5,225.7846041999992,225.05051290000029,363986944,0.9131141102803907,0.7561743337394496,2,26,df054e030a09fc5600dc7964872afcd3f3e3a21fc6dd79dd04b16e5a634bc49a,True
14.4,stage14_4_local_sse_heading,local-sse-heading-2p5deg-ae4958094df0,local-sse-heading-2p5deg-ae4958094df0-r001,completed,,,heading_spacing_deg,2.5,226.5706296999997,225.8687091999991,363732992,0.9131141102803907,0.7561743337394496,2,26,df054e030a09fc5600dc7964872afcd3f3e3a21fc6dd79dd04b16e5a634bc49a,True
14.4,stage14_4_local_sse_heading,local-sse-heading-2p5deg-ae4958094df0,local-sse-heading-2p5deg-ae4958094df0-r002,completed,,,heading_spacing_deg,2.5,226.30205000000024,225.60300240000106,364814336,0.9131141102803907,0.7561743337394496,2,26,df054e030a09fc5600dc7964872afcd3f3e3a21fc6dd79dd04b16e5a634bc49a,True
14.4,stage14_4_local_sse_heading,local-sse-heading-30p0deg-ddfbf58067b1,local-sse-heading-30p0deg-ddfbf58067b1-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,30.0,1.560854700001073,,59203584,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-30p0deg-ddfbf58067b1,local-sse-heading-30p0deg-ddfbf58067b1-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,30.0,1.6363376999943284,,70742016,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-30p0deg-ddfbf58067b1,local-sse-heading-30p0deg-ddfbf58067b1-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,30.0,1.5814958999981172,,64258048,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-36p0deg-a5bf09d66add,local-sse-heading-36p0deg-a5bf09d66add-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,36.0,1.561073499993654,,55463936,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-36p0deg-a5bf09d66add,local-sse-heading-36p0deg-a5bf09d66add-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,36.0,1.5558195000048727,,63602688,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-36p0deg-a5bf09d66add,local-sse-heading-36p0deg-a5bf09d66add-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,36.0,1.4877677000040421,,57438208,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-3p0deg-6e49bac70b34,local-sse-heading-3p0deg-6e49bac70b34-r000,completed,,,heading_spacing_deg,3.0,190.21802410000237,189.6436551000079,312991744,0.9388479364147708,0.7725524854709874,2,26,a82f35398718742950867a24b75d052547eee149ce4de764fe736cca693ef105,True
14.4,stage14_4_local_sse_heading,local-sse-heading-3p0deg-6e49bac70b34,local-sse-heading-3p0deg-6e49bac70b34-r001,completed,,,heading_spacing_deg,3.0,189.60600610000256,189.03711080001085,311787520,0.9388479364147708,0.7725524854709874,2,26,a82f35398718742950867a24b75d052547eee149ce4de764fe736cca693ef105,True
14.4,stage14_4_local_sse_heading,local-sse-heading-3p0deg-6e49bac70b34,local-sse-heading-3p0deg-6e49bac70b34-r002,completed,,,heading_spacing_deg,3.0,188.6017942000035,188.04023070000403,314032128,0.9388479364147708,0.7725524854709874,2,26,a82f35398718742950867a24b75d052547eee149ce4de764fe736cca693ef105,True
14.4,stage14_4_local_sse_heading,local-sse-heading-45p0deg-fc5fa5d0f1b3,local-sse-heading-45p0deg-fc5fa5d0f1b3-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,45.0,1.5538355999888154,,61349888,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-45p0deg-fc5fa5d0f1b3,local-sse-heading-45p0deg-fc5fa5d0f1b3-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,45.0,1.5772687999997288,,63651840,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-45p0deg-fc5fa5d0f1b3,local-sse-heading-45p0deg-fc5fa5d0f1b3-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,heading_spacing_deg,45.0,1.5427424000081373,,54280192,,,,,,
14.4,stage14_4_local_sse_heading,local-sse-heading-4p0deg-f72ca7f2647e,local-sse-heading-4p0deg-f72ca7f2647e-r000,completed,,,heading_spacing_deg,4.0,102.328932599994,101.71534569999494,245403648,0.9454203599323537,0.7735083747337392,2,38,2631879e428a599aac53cd0ea3b017364a9d91cb2301391a2094ed86890b4282,True
14.4,stage14_4_local_sse_heading,local-sse-heading-4p0deg-f72ca7f2647e,local-sse-heading-4p0deg-f72ca7f2647e-r001,completed,,,heading_spacing_deg,4.0,102.2005865000101,101.61839399999008,246480896,0.9454203599323537,0.7735083747337392,2,38,2631879e428a599aac53cd0ea3b017364a9d91cb2301391a2094ed86890b4282,True
14.4,stage14_4_local_sse_heading,local-sse-heading-4p0deg-f72ca7f2647e,local-sse-heading-4p0deg-f72ca7f2647e-r002,completed,,,heading_spacing_deg,4.0,103.76931469999545,103.16685229999712,245542912,0.9454203599323537,0.7735083747337392,2,38,2631879e428a599aac53cd0ea3b017364a9d91cb2301391a2094ed86890b4282,True
14.4,stage14_4_local_sse_heading,local-sse-heading-4p5deg-9def9f0217ba,local-sse-heading-4p5deg-9def9f0217ba-r000,completed,,,heading_spacing_deg,4.5,62.46334200000274,62.00363439999637,222355456,0.9449082865780206,0.7818042852783713,2,33,b7f7923909fa35a012f6f132d3588170dd2b05f0f49132ac3db6cc4cda3cbc6b,True
14.4,stage14_4_local_sse_heading,local-sse-heading-4p5deg-9def9f0217ba,local-sse-heading-4p5deg-9def9f0217ba-r001,completed,,,heading_spacing_deg,4.5,62.48102789999393,62.023388800007524,222040064,0.9449082865780206,0.7818042852783713,2,33,b7f7923909fa35a012f6f132d3588170dd2b05f0f49132ac3db6cc4cda3cbc6b,True
14.4,stage14_4_local_sse_heading,local-sse-heading-4p5deg-9def9f0217ba,local-sse-heading-4p5deg-9def9f0217ba-r002,completed,,,heading_spacing_deg,4.5,62.08770880001248,61.634180300010485,223506432,0.9449082865780206,0.7818042852783713,2,33,b7f7923909fa35a012f6f132d3588170dd2b05f0f49132ac3db6cc4cda3cbc6b,True
14.4,stage14_4_local_sse_heading,local-sse-heading-6p0deg-178a7efa4249,local-sse-heading-6p0deg-178a7efa4249-r000,completed,,,heading_spacing_deg,6.0,42.53663490001054,42.12017909999122,180703232,0.9707309175236374,0.7924387924683374,2,26,a1a3745567697e4cf840d64b9fb7a02c08057d439dcaf9455855589f1f16729d,True
14.4,stage14_4_local_sse_heading,local-sse-heading-6p0deg-178a7efa4249,local-sse-heading-6p0deg-178a7efa4249-r001,completed,,,heading_spacing_deg,6.0,42.04308139999921,41.60099080001237,179990528,0.9707309175236374,0.7924387924683374,2,26,a1a3745567697e4cf840d64b9fb7a02c08057d439dcaf9455855589f1f16729d,True
14.4,stage14_4_local_sse_heading,local-sse-heading-6p0deg-178a7efa4249,local-sse-heading-6p0deg-178a7efa4249-r002,completed,,,heading_spacing_deg,6.0,42.6483234000043,42.21658870000101,179077120,0.9707309175236374,0.7924387924683374,2,26,a1a3745567697e4cf840d64b9fb7a02c08057d439dcaf9455855589f1f16729d,True
14.4,stage14_4_local_sse_heading,local-sse-heading-7p5deg-763915a58a6f,local-sse-heading-7p5deg-763915a58a6f-r000,completed,,,heading_spacing_deg,7.5,27.132786399990437,26.68021979999321,153866240,0.9931717775052857,0.7994620104342559,2,26,967221facdc24d5a7c6f975a749726fd13a6309a31de0581b14e5f0bf29b18f1,True
14.4,stage14_4_local_sse_heading,local-sse-heading-7p5deg-763915a58a6f,local-sse-heading-7p5deg-763915a58a6f-r001,completed,,,heading_spacing_deg,7.5,27.108423099998618,26.68577899999218,154886144,0.9931717775052857,0.7994620104342559,2,26,967221facdc24d5a7c6f975a749726fd13a6309a31de0581b14e5f0bf29b18f1,True
14.4,stage14_4_local_sse_heading,local-sse-heading-7p5deg-763915a58a6f,local-sse-heading-7p5deg-763915a58a6f-r002,completed,,,heading_spacing_deg,7.5,26.695109099993715,26.28836570000567,155353088,0.9931717775052857,0.7994620104342559,2,26,967221facdc24d5a7c6f975a749726fd13a6309a31de0581b14e5f0bf29b18f1,True
14.4,stage14_4_local_sse_heading,local-sse-heading-9p0deg-951b3e6b25da,local-sse-heading-9p0deg-951b3e6b25da-r000,completed,,,heading_spacing_deg,9.0,14.460038600009284,14.037676199994166,134987776,0.9523292033786368,0.7847476713977815,2,26,ad0e25685a1034d1cdcb643d6d49d63e47a5274a16c6d6e35b53b83f4ed2b5c0,True
14.4,stage14_4_local_sse_heading,local-sse-heading-9p0deg-951b3e6b25da,local-sse-heading-9p0deg-951b3e6b25da-r001,completed,,,heading_spacing_deg,9.0,14.587517499996466,14.173929500000668,135921664,0.9523292033786368,0.7847476713977815,2,26,ad0e25685a1034d1cdcb643d6d49d63e47a5274a16c6d6e35b53b83f4ed2b5c0,True
14.4,stage14_4_local_sse_heading,local-sse-heading-9p0deg-951b3e6b25da,local-sse-heading-9p0deg-951b3e6b25da-r002,completed,,,heading_spacing_deg,9.0,14.360426300001564,13.931429699994624,136687616,0.9523292033786368,0.7847476713977815,2,26,ad0e25685a1034d1cdcb643d6d49d63e47a5274a16c6d6e35b53b83f4ed2b5c0,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-12-1392c4974d4a,global-oracle-switch-contour-12-1392c4974d4a-r000,completed,,,switching_contour_sample_count,12,57.12054730000091,56.72609520000151,206704640,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-12-1392c4974d4a,global-oracle-switch-contour-12-1392c4974d4a-r001,completed,,,switching_contour_sample_count,12,57.036023799999384,56.645975600000384,204779520,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-12-1392c4974d4a,global-oracle-switch-contour-12-1392c4974d4a-r002,completed,,,switching_contour_sample_count,12,58.91101250000065,58.47677550000117,205099008,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-6-ea26c4605ccd,global-oracle-switch-contour-6-ea26c4605ccd-r000,completed,,,switching_contour_sample_count,6,30.205193800000416,29.767364299999826,203579392,0.9451630119996846,0.7814711306439309,2,13,2e5af003acf127d3ca850785cde60ed96542479b070b91aab0ce1fe5a9680722,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-6-ea26c4605ccd,global-oracle-switch-contour-6-ea26c4605ccd-r001,completed,,,switching_contour_sample_count,6,30.562479399999575,30.149918099999923,200474624,0.9451630119996846,0.7814711306439309,2,13,2e5af003acf127d3ca850785cde60ed96542479b070b91aab0ce1fe5a9680722,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-6-ea26c4605ccd,global-oracle-switch-contour-6-ea26c4605ccd-r002,completed,,,switching_contour_sample_count,6,30.531826500000534,30.10141829999884,200941568,0.9451630119996846,0.7814711306439309,2,13,2e5af003acf127d3ca850785cde60ed96542479b070b91aab0ce1fe5a9680722,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-9-88d639ebb1ac,global-oracle-switch-contour-9-88d639ebb1ac-r000,completed,,,switching_contour_sample_count,9,45.06932700000107,44.64716570000019,201936896,0.950208719670526,0.7814935518630626,2,20,1b04efe2e841ddf3cd307acf09bdb1ca5a03cf3c3653aba49d1e7822bdf89d7a,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-9-88d639ebb1ac,global-oracle-switch-contour-9-88d639ebb1ac-r001,completed,,,switching_contour_sample_count,9,44.5059956999994,44.0688126999994,203218944,0.950208719670526,0.7814935518630626,2,20,1b04efe2e841ddf3cd307acf09bdb1ca5a03cf3c3653aba49d1e7822bdf89d7a,True
14.5,stage14_5_global_oracle_switching_density,global-oracle-switch-contour-9-88d639ebb1ac,global-oracle-switch-contour-9-88d639ebb1ac-r002,completed,,,switching_contour_sample_count,9,44.78967510000075,44.3638933000002,202010624,0.950208719670526,0.7814935518630626,2,20,1b04efe2e841ddf3cd307acf09bdb1ca5a03cf3c3653aba49d1e7822bdf89d7a,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-12-9573a3afa818,local-sse-switch-contour-12-9573a3afa818-r000,completed,,,switching_contour_sample_count,12,60.01822379999976,59.60429180000028,206987264,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-12-9573a3afa818,local-sse-switch-contour-12-9573a3afa818-r001,completed,,,switching_contour_sample_count,12,57.63626320000003,57.23755330000131,205488128,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-12-9573a3afa818,local-sse-switch-contour-12-9573a3afa818-r002,completed,,,switching_contour_sample_count,12,57.552103399999396,57.159248100000696,206225408,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-6-d03c3c96ef0b,local-sse-switch-contour-6-d03c3c96ef0b-r000,completed,,,switching_contour_sample_count,6,17.467345099999875,17.048840499999642,200351744,0.1918606116922587,0.014278006923464828,0,16,80ad8a18d7594049c34751159b336262840993d85b8842d0fce5ede245a92607,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-6-d03c3c96ef0b,local-sse-switch-contour-6-d03c3c96ef0b-r001,completed,,,switching_contour_sample_count,6,17.551876400000765,17.13889350000136,200036352,0.1918606116922587,0.014278006923464828,0,16,80ad8a18d7594049c34751159b336262840993d85b8842d0fce5ede245a92607,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-6-d03c3c96ef0b,local-sse-switch-contour-6-d03c3c96ef0b-r002,completed,,,switching_contour_sample_count,6,17.313423199999306,16.912506000000576,200564736,0.1918606116922587,0.014278006923464828,0,16,80ad8a18d7594049c34751159b336262840993d85b8842d0fce5ede245a92607,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-9-013e244ee6da,local-sse-switch-contour-9-013e244ee6da-r000,completed,,,switching_contour_sample_count,9,44.811704499999905,44.39452690000144,203538432,0.950208719670526,0.7814935518630626,2,20,1b04efe2e841ddf3cd307acf09bdb1ca5a03cf3c3653aba49d1e7822bdf89d7a,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-9-013e244ee6da,local-sse-switch-contour-9-013e244ee6da-r001,completed,,,switching_contour_sample_count,9,44.45805149999978,44.039061100000254,203247616,0.950208719670526,0.7814935518630626,2,20,1b04efe2e841ddf3cd307acf09bdb1ca5a03cf3c3653aba49d1e7822bdf89d7a,True
14.5,stage14_5_local_sse_switching_density,local-sse-switch-contour-9-013e244ee6da,local-sse-switch-contour-9-013e244ee6da-r002,completed,,,switching_contour_sample_count,9,44.359235900001295,43.939687300000514,203014144,0.950208719670526,0.7814935518630626,2,20,1b04efe2e841ddf3cd307acf09bdb1ca5a03cf3c3653aba49d1e7822bdf89d7a,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-1-69d3ac42f283,local-sse-r-neighbor-1-69d3ac42f283-r000,completed,,,r_neighbor,1,19.174683400000504,18.78222789999927,200527872,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-1-69d3ac42f283,local-sse-r-neighbor-1-69d3ac42f283-r001,completed,,,r_neighbor,1,19.154354799999055,18.759946500000297,200511488,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-1-69d3ac42f283,local-sse-r-neighbor-1-69d3ac42f283-r002,completed,,,r_neighbor,1,19.226641400000517,18.821672500000204,200036352,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-2-f52214fd8f05,local-sse-r-neighbor-2-f52214fd8f05-r000,completed,,,r_neighbor,2,20.33153289999973,19.93959580000046,199471104,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-2-f52214fd8f05,local-sse-r-neighbor-2-f52214fd8f05-r001,completed,,,r_neighbor,2,20.17987659999926,19.77889479999976,200368128,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-2-f52214fd8f05,local-sse-r-neighbor-2-f52214fd8f05-r002,completed,,,r_neighbor,2,20.275088700000197,19.88762619999943,199307264,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-4-7c53a9d6272c,local-sse-r-neighbor-4-7c53a9d6272c-r000,completed,,,r_neighbor,4,22.73106639999969,22.296499800000674,200593408,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-4-7c53a9d6272c,local-sse-r-neighbor-4-7c53a9d6272c-r001,completed,,,r_neighbor,4,22.51677269999891,22.087534099999175,200634368,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_local_sse_neighbor_radius,local-sse-r-neighbor-4-7c53a9d6272c,local-sse-r-neighbor-4-7c53a9d6272c-r002,completed,,,r_neighbor,4,22.67444710000018,22.258922099999836,203882496,0.18906376619883056,0.015043572080443185,0,34,2e2628015162b6fb0e5fc629f702af1f77795943c50c1f77fd970c6c4dfa3ca2,True
14.6,stage14_6_exact_global_full_radius_reference,global-oracle-r-neighbor-8-reference-825b789a73e4,global-oracle-r-neighbor-8-reference-825b789a73e4-r000,completed,,,r_neighbor,8,49.180244799999855,48.76441750000049,206401536,0.944086144839464,0.7814861193516704,8,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.6,stage14_6_exact_global_full_radius_reference,global-oracle-r-neighbor-8-reference-825b789a73e4,global-oracle-r-neighbor-8-reference-825b789a73e4-r001,completed,,,r_neighbor,8,48.94129999999859,48.49054289999913,205029376,0.944086144839464,0.7814861193516704,8,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
